name,link,tags
Age of Empires Definitive Edition Build 38862 CODEX Free Download,http://oceanofgames.com/age-of-empires-definitive-edition-build-38862-codex-free-download/,"Action,Adventure,Indie"
Tropico 6 Lobbyistico CODEX Free Download,http://oceanofgames.com/tropico-6-lobbyistico-codex-free-download/,"Action,Adventure,Indie"
Wreckfest Banger Racing CODEX Free Download,http://oceanofgames.com/wreckfest-banger-racing-codex-free-download/,"Racing,Sports"
MotoGP 20 Junior Team CODEX Free Download,http://oceanofgames.com/motogp-20-junior-team-codex-free-download/,Strategy
The Academy The First Riddle PLAZA Free Download,http://oceanofgames.com/the-academy-the-first-riddle-plaza-free-download/,"Simulation,Strategy"
Conan Exiles Architects of Argos CODEX Free Download,http://oceanofgames.com/conan-exiles-architects-of-argos-codex-free-download/,"Action,Indie,Racing,Simulation,Sports"
AVICI Invector The Smooth PLAZA Free Download,http://oceanofgames.com/avici-invector-the-smooth-plaza-free-download/,"Racing,Simulation,Sports"
Azure Striker Gunvolt 2 CODEX Free Download,http://oceanofgames.com/azure-striker-gunvolt-2-codex-free-download/,"Adventure,Casual,Indie"
Craft The World Heroes PLAZA Free Download,http://oceanofgames.com/craft-the-world-heroes-plaza-free-download/,"Action,Adventure,RPG,Simulation,Strategy"
DungeonTop DARKZER0 Free Download,http://oceanofgames.com/dungeontop-darkzer0-free-download/,"Casual,Indie"
Transport Fever 2 v29372 PLAZA Free Download,http://oceanofgames.com/transport-fever-2-v29372-plaza-free-download/,"Action,Indie"
Samurai Shodown Neogeo Collection DARKSiDERS Free Download,http://oceanofgames.com/samurai-shodown-neogeo-collection-darksiders-free-download/,"Indie,RPG,Simulation,Strategy"
Goosebumps Dead of Night DARKSiDERS Free Download,http://oceanofgames.com/goosebumps-dead-of-night-darksiders-free-download/,"Indie,Strategy"
Something Ate My Alien DARKSiDERS Free Download,http://oceanofgames.com/something-ate-my-alien-darksiders-free-download/,"Simulation,Strategy"
Football Club Simulator 20 SKIDROW Free Download,http://oceanofgames.com/football-club-simulator-20-skidrow-free-download/,Action
Oneiros v1.3.0 PLAZA Free Download,http://oceanofgames.com/oneiros-v1-3-0-plaza-free-download/,"Action,Adventure,Indie"
Omen Exitio Plague Evolving Madness PLAZA Free Download,http://oceanofgames.com/omen-exitio-plague-evolving-madness-plaza-free-download/,"Action,Adventure,Casual,Indie"
Aeioth RPG DARKSiDERS Free Download,http://oceanofgames.com/aeioth-rpg-darksiders-free-download/,"Casual,Simulation,Sports,Strategy"
Beyond Two Souls CODEX Free Download,http://oceanofgames.com/beyond-two-souls-codex-free-download/,"Action,Adventure,Casual,Indie"
P.A.M.E.L.A CODEX Free Download,http://oceanofgames.com/p-a-m-e-l-a-codex-free-download/,"Adventure,Casual,Indie"
Westmark Manor CODEX Free Download,http://oceanofgames.com/westmark-manor-codex-free-download/,"Action,Adventure,Indie,RPG"
Railroad Corporation Civil War CODEX Free Download,http://oceanofgames.com/railroad-corporation-civil-war-codex-free-download/,"Action,Adventure"
Rune The First Wanderer DARKSiDERS Free Download,http://oceanofgames.com/rune-the-first-wanderer-darksiders-free-download/,"Action,Adventure,Indie"
Waking HOODLUM Free Download,http://oceanofgames.com/waking-hoodlum-free-download/,Adventure
Daymare 1998 Modern Take PLAZA Free Download,http://oceanofgames.com/daymare-1998-modern-take-plaza-free-download/,"Simulation,Strategy"
Nordic Warriors HOODLUM Free Download,http://oceanofgames.com/nordic-warriors-hoodlum-free-download/,"Adventure,Casual,Indie,RPG"
Britannic Patroness of the Mediterranean HOODLUM Free Download,http://oceanofgames.com/britannic-patroness-of-the-mediterranean-hoodlum-free-download/,"Action,Indie"
Detroit Become Human CODEX Free Download,http://oceanofgames.com/detroit-become-human-codex-free-download/,"Action,Adventure,Indie"
VIY Hunting PLAZA Free Download,http://oceanofgames.com/viy-hunting-plaza-free-download/,"Action,Adventure,Indie,Strategy"
Bad Guys at School PLAZA Free Download,http://oceanofgames.com/bad-guys-at-school-plaza-free-download/,"Casual,Indie,RPG,Simulation"
Lithium City DARKZER0 Free Download,http://oceanofgames.com/lithium-city-darkzer0-free-download/,"Action,Adventure"
Mahou Arms Early Access Free Download,http://oceanofgames.com/mahou-arms-early-access-free-download/,"Action,Adventure,Indie"
Crying Suns Advanced Tactics PLAZA Free Download,http://oceanofgames.com/crying-suns-advanced-tactics-plaza-free-download/,"Action,Casual,Indie,Simulation"
Operation Covid 19 PLAZA Free Download,http://oceanofgames.com/operation-covid-19-plaza-free-download/,"Action,Indie"
Inops SiMPLEX Free Download,http://oceanofgames.com/inops-simplex-free-download/,"Action,Adventure"
Missing Children PLAZA Free Download,http://oceanofgames.com/missing-children-plaza-free-download/,"Indie,Strategy"
The Maze PLAZA Free Download,http://oceanofgames.com/the-maze-plaza-free-download/,Action
Outbreak Epidemic v6.0 PLAZA Free Download,http://oceanofgames.com/outbreak-epidemic-v6-0-plaza-free-download/,"Adventure,Indie"
Pacify The Farm PLAZA Free Download,http://oceanofgames.com/pacify-the-farm-plaza-free-download/,"Action,Adventure,Casual,Indie,Simulation,Strategy"
Grand Ages Medieval PROPHET Free Download,http://oceanofgames.com/grand-ages-medieval-prophet-free-download/,"Adventure,Indie"
Dark Light Early Access Free Download,http://oceanofgames.com/dark-light-early-access-free-download/,"Action,Adventure,Indie,RPG"
The Prometheus Secret Noohra v1.32 PLAZA Free Download,http://oceanofgames.com/the-prometheus-secret-noohra-v1-32-plaza-free-download/,"Action,Adventure,Casual,Indie,Strategy"
Trials of Mana CODEX Free Download,http://oceanofgames.com/trials-of-mana-codex-free-download/,"Simulation,Strategy"
Tales of the Neon Sea Complete Edition PLAZA Free Download,http://oceanofgames.com/tales-of-the-neon-sea-complete-edition-plaza-free-download/,"Action,Adventure,Indie"
DCL The Game v1.2 CODEX Free Download,http://oceanofgames.com/dcl-the-game-v1-2-codex-free-download/,"Adventure,Indie"
Killing Floor 2 Perilous Plunder CODEX Free Download,http://oceanofgames.com/killing-floor-2-perilous-plunder-codex-free-download/,RPG
KOJOUJI PLAZA Free Download,http://oceanofgames.com/kojouji-plaza-free-download/,"Adventure,Indie"
Command and Conquer Remastered Collection CODEX Free Download,http://oceanofgames.com/command-and-conquer-remastered-collection-codex-free-download/,"Action,Adventure,Racing,Simulation,Sports"
Team Sonic Racing CODEX Free Download,http://oceanofgames.com/team-sonic-racing-codex-free-download/,Action
Dark Space Ex Machina CODEX Free Download,http://oceanofgames.com/dark-space-ex-machina-codex-free-download/,"Action,Adventure"
Steel Division 2 Tribute to D Day CODEX Free Download,http://oceanofgames.com/steel-division-2-tribute-to-d-day-codex-free-download/,Strategy
Supraland Crash PLAZA Free Download,http://oceanofgames.com/supraland-crash-plaza-free-download/,Racing
Hearts of Iron IV Allied Armor CODEX Free Download,http://oceanofgames.com/hearts-of-iron-iv-allied-armor-codex-free-download/,"Adventure,Indie"
Road to Eden Early Access Free Download,http://oceanofgames.com/road-to-eden-early-access-free-download/,"Action,Indie,Simulation,Strategy"
The Quiet Man CODEX Free Download,http://oceanofgames.com/the-quiet-man-codex-free-download/,Adventure
Primordium Day Zero PLAZA Free Download,http://oceanofgames.com/primordium-day-zero-plaza-free-download/,"Simulation,Strategy"
PC Building Simulator Overclockers UK Workshop PLAZA Free Download,http://oceanofgames.com/pc-building-simulator-overclockers-uk-workshop-plaza-free-download/,"Action,Adventure,Indie,Simulation"
Gedonia Early Access Free Download,http://oceanofgames.com/gedonia-early-access-free-download/,Action
Astro g PLAZA Free Download,http://oceanofgames.com/astro-g-plaza-free-download/,"Action,Adventure,Indie,RPG"
The Light Remake PLAZA Free Download,http://oceanofgames.com/the-light-remake-plaza-free-download/,"Indie,Simulation"
City Patrol Police v1.0.1 SKIDROW Free Download,http://oceanofgames.com/city-patrol-police-v1-0-1-skidrow-free-download/,RPG
Drox Operative 2 Early Access Free Download,http://oceanofgames.com/drox-operative-2-early-access-free-download/,"Casual,Indie,Strategy"
Void Destroyer 2 Big Red PLAZA Free Download,http://oceanofgames.com/void-destroyer-2-big-red-plaza-free-download/,"Adventure,Indie,Simulation"
Pro Cycling Manager 2020 Repack SKIDROW Free Download,http://oceanofgames.com/pro-cycling-manager-2020-repack-skidrow-free-download/,"Action,Racing"
Desolate v1.3 PLAZA Free Download,http://oceanofgames.com/desolate-v1-3-plaza-free-download/,"Action,Indie,RPG"
Inconsistencies PLAZA Free Download,http://oceanofgames.com/inconsistencies-plaza-free-download/,"Action,Adventure,Indie,RPG,Simulation,Strategy"
Seed Hunter PLAZA Free Download,http://oceanofgames.com/seed-hunter-plaza-free-download/,"Simulation,Sports,Strategy"
Dread X Collection PLAZA Free Download,http://oceanofgames.com/dread-x-collection-plaza-free-download/,"Action,Adventure,RPG"
The Trud HOODLUM Free Download,http://oceanofgames.com/the-trud-hoodlum-free-download/,"Adventure,Indie"
Let Me Leave Corona Zone PLAZA Free Download,http://oceanofgames.com/let-me-leave-corona-zone-plaza-free-download/,"Action,Adventure,Indie"
Umurangi Generation DARKSiDERS Free Download,http://oceanofgames.com/umurangi-generation-darksiders-free-download/,"Action,Adventure,Indie"
Derail Valley Overhaule Early Access Free Download,http://oceanofgames.com/derail-valley-overhaule-early-access-free-download/,"Action,Adventure,Casual,Indie"
Dragon Little Fighters 2 DARKSiDERS Free Download,http://oceanofgames.com/dragon-little-fighters-2-darksiders-free-download/,"Adventure,Casual,Indie,Simulation"
Warsworn Dragon of Japan Empire Edition CODEX Free Download,http://oceanofgames.com/warsworn-dragon-of-japan-empire-edition-codex-free-download/,"Casual,Indie,Simulation"
Rolling Line PLAZA Free Download,http://oceanofgames.com/rolling-line-plaza-free-download/,"Adventure,Simulation"
Age of Wonders Planetfall Invasions HOODLUM Free Download,http://oceanofgames.com/age-of-wonders-planetfall-invasions-hoodlum-free-download/,"Action,Adventure,Indie,RPG,Strategy"
Ayre PLAZA Free Download,http://oceanofgames.com/ayre-plaza-free-download/,"Action,Casual,Indie,Simulation,Strategy"
Detective Bot PLAZA Free Download,http://oceanofgames.com/detective-bot-plaza-free-download/,"Casual,Indie,Simulation"
Wildfire DARKZER0 Free Download,http://oceanofgames.com/wildfire-darkzer0-free-download/,Strategy
Plebby Quest The Crusades DINOByTES Free Download,http://oceanofgames.com/plebby-quest-the-crusades-dinobytes-free-download/,"Adventure,Casual,Indie"
Gene Rain CODEX Free Download,http://oceanofgames.com/gene-rain-codex-free-download/,"Adventure,Casual,Indie,Simulation"
Eternal Edge Plus CODEX Free Download,http://oceanofgames.com/eternal-edge-plus-codex-free-download/,"Adventure,Indie"
Strategic Mind Blitzkrieg HOODLUM Free Download,http://oceanofgames.com/strategic-mind-blitzkrieg-hoodlum-free-download/,"Adventure,Casual,Indie,Simulation,Strategy"
Hot Lava Sunshine Shore CODEX Free Download,http://oceanofgames.com/hot-lava-sunshine-shore-codex-free-download/,"Action,Adventure,Indie,RPG"
Estranged Act II DARKSiDERS Free Download,http://oceanofgames.com/estranged-act-ii-darksiders-free-download/,"Action,Adventure,Indie,RPG"
Lord of Dwarves PLAZA Free Download,http://oceanofgames.com/lord-of-dwarves-plaza-free-download/,"Simulation,Strategy"
Devils Dream PLAZA Free Download,http://oceanofgames.com/devils-dream-plaza-free-download/,"Action,Adventure,Indie,Racing"
Worldwide Sports Fishing Canoe PLAZA Free Download,http://oceanofgames.com/worldwide-sports-fishing-canoe-plaza-free-download/,"Action,Adventure,Casual,Indie"
Horizons Gate DARKSiDERS Free Download,http://oceanofgames.com/horizons-gate-darksiders-free-download/,"Indie,Simulation,Strategy"
Tabletop Playground Early Access Free Download,http://oceanofgames.com/tabletop-playground-early-access-free-download/,"Adventure,Indie"
Forged of Blood v1.4.4690 PLAZA Free Download,http://oceanofgames.com/forged-of-blood-v1-4-4690-plaza-free-download/,"Action,Adventure,Casual,Indie,Simulation,Sports"
Garrison Archangel PLAZA Free Download,http://oceanofgames.com/garrison-archangel-plaza-free-download/,"Adventure,Indie,RPG,Strategy"
Island Saver Dinosaur Island PLAZA Free Download,http://oceanofgames.com/island-saver-dinosaur-island-plaza-free-download/,"Casual,Indie,Simulation,Strategy"
Automobilista 2 Early Access Free Download,http://oceanofgames.com/automobilista-2-early-access-free-download/,"Adventure,Indie,RPG,Strategy"
Related Chapter 1 PLAZA Free Download,http://oceanofgames.com/related-chapter-1-plaza-free-download/,"Action,Indie"
Super Toy Cars 2 PLAZA Free Download,http://oceanofgames.com/super-toy-cars-2-plaza-free-download/,"Action,Adventure"
Lunch A Palooza DARKSiDERS Free Download,http://oceanofgames.com/lunch-a-palooza-darksiders-free-download/,"Racing,Simulation,Sports"
Nimbatus The Space Drone Constructor PLAZA Free Download,http://oceanofgames.com/nimbatus-the-space-drone-constructor-plaza-free-download/,"Adventure,Indie"
Deep Rock Galactic CODEX Free Download,http://oceanofgames.com/deep-rock-galactic-codex-free-download/,"Indie,Racing,Sports"
Super Mega Baseball 3 CODEX Free Download,http://oceanofgames.com/super-mega-baseball-3-codex-free-download/,"Action,Casual,Indie"
Death Courier PLAZA Free Download,http://oceanofgames.com/death-courier-plaza-free-download/,"Action,Indie,Simulation"
Bus Mechanic Simulator CODEX Free Download,http://oceanofgames.com/bus-mechanic-simulator-codex-free-download/,"Action,Indie"
Nightwalker PLAZA Free Download,http://oceanofgames.com/nightwalker-plaza-free-download/,"Action,Indie,Simulation,Sports"
MachiaVillain Plague PLAZA Free Download,http://oceanofgames.com/machiavillain-plague-plaza-free-download/,"Action,Indie"
Scrap Mechanic Survival Early Access Free Download,http://oceanofgames.com/scrap-mechanic-survival-early-access-free-download/,"Casual,Indie,Simulation"
Dark Space CODEX Free Download,http://oceanofgames.com/dark-space-codex-free-download/,"Action,Adventure,Indie"
Best Friend PLAZA Free Download,http://oceanofgames.com/best-friend-plaza-free-download/,"Indie,Simulation,Strategy"
Unity of Command II V-E Day CODEX Free Download,http://oceanofgames.com/unity-of-command-ii-v-e-day-codex-free-download/,"Action,Adventure,Indie,Simulation"
Celestian Tales Realms Beyond PLAZA Free Download,http://oceanofgames.com/celestian-tales-realms-beyond-plaza-free-download/,"Adventure,Indie"
Spirit of the North HOODLUM Free Download,http://oceanofgames.com/spirit-of-the-north-hoodlum-free-download/,"Action,Adventure,Indie"
Wavey The Rocket CODEX Free Download,http://oceanofgames.com/wavey-the-rocket-codex-free-download/,"Indie,Simulation,Strategy"
Songs for a Hero A Lenda do Heroi PLAZA Free Download,http://oceanofgames.com/songs-for-a-hero-a-lenda-do-heroi-plaza-free-download/,"Indie,RPG"
Railway Empire Down Under CODEX Free Download,http://oceanofgames.com/railway-empire-down-under-codex-free-download/,"Adventure,Casual,Indie"
Hydroneer CODEX Free Download,http://oceanofgames.com/hydroneer-codex-free-download/,"Action,Indie"
Fury Unleashed CODEX Free Download,http://oceanofgames.com/fury-unleashed-codex-free-download/,"Adventure,Casual,Indie"
PLAYNE The Meditation Game PLAZA Free Download,http://oceanofgames.com/playne-the-meditation-game-plaza-free-download/,"Simulation,Strategy"
Fear the Dark Unknown Chloe HOODLUM Free Download,http://oceanofgames.com/fear-the-dark-unknown-chloe-hoodlum-free-download/,"Adventure,Casual,Indie,Simulation,Strategy"
